filename,question
musicidentification/NameThatTuneInOneHueyLewis-ThePowerOfLove(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOneHueyLewis-ThePowerOfLove(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOneHumanLeague-Don_tYouWantMe(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOneHumanLeague-Don_tYouWantMe(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOneIdinaMenzel-LetItGo(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOneIdinaMenzel-LetItGo(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOneIggyPop-ThePassenger(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOneIggyPop-ThePassenger(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOneIrenaCara-Fame(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOneIrenaCara-Fame(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOneJGeilsBand-Centerfold(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOneJGeilsBand-Centerfold(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOneJimmyNail-Ain_tNoDoubt(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOneJimmyNail-Ain_tNoDoubt(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOneJLS-EverybodyInLove(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOneJLS-EverybodyInLove(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOneJoanJett-ILoveRockN_Roll(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOneJoanJett-ILoveRockN_Roll(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOneJohnnieRay-JustWalkingInTheRain(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOneJohnnieRay-JustWalkingInTheRain(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOneJonaLewie-StopTheCavalry(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOneJonaLewie-StopTheCavalry(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOneJustinBieber-Baby(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOneJustinBieber-Baby(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOneKatyPerry-LastFridayNight(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOneKatyPerry-LastFridayNight(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOneKatyPerry-Roar(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOneKatyPerry-Roar(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOneKennyLoggins-Footloose(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOneKennyLoggins-Footloose(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOneKraftwerk-TheModel(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOneKraftwerk-TheModel(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOneKylieMinogue-Can_tGetYouOutOfMyHead(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOneKylieMinogue-Can_tGetYouOutOfMyHead(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOneKylieMinogue-IShouldBeSoLucky(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOneKylieMinogue-IShouldBeSoLucky(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOneLadyGaga-BadRomance(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOneLadyGaga-BadRomance(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOneLadyGaga-PokerFace(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOneLadyGaga-PokerFace(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOneLeannRimes-HowDoILive(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOneLeannRimes-HowDoILive(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOneLeonaLewis-BleedingLove(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOneLeonaLewis-BleedingLove(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOneLibertyX-JustALittle(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOneLibertyX-JustALittle(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOneLionelRichie-DancingOnTheCeiling(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOneLionelRichie-DancingOnTheCeiling(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOneLittleMix-Move(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOneLittleMix-Move(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOneLittleRichard-TuttiFrutti(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOneLittleRichard-TuttiFrutti(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOneLonnieDonnigan-MyOldMansADustman(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOneLonnieDonnigan-MyOldMansADustman(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOneLosDelRio-Macarena(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOneLosDelRio-Macarena(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOneLynrydSkynrd-SweetHomeAlabama(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOneLynrydSkynrd-SweetHomeAlabama(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOneMadness-HouseOfFun(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOneMadness-HouseOfFun(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOneMadness-ItMustBeLove(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOneMadness-ItMustBeLove(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOneMadness-OneStepBeyond(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOneMadness-OneStepBeyond(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOneMadonna-IntoTheGroove(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOneMadonna-IntoTheGroove(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOneMadonna-LaIslaBonita(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOneMadonna-LaIslaBonita(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOneMadonna-LikeAPrayer(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOneMadonna-LikeAPrayer(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOneMadonna-PapaDon_tPreach(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOneMadonna-PapaDon_tPreach(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOneMadonna-TrueBlue(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOneMadonna-TrueBlue(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOneMadonna-Vogue(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOneMadonna-Vogue(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOneManfredMann-TheMightyQuinn(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOneManfredMann-TheMightyQuinn(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOneMarkMorisson-ReturnOfTheMack(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOneMarkMorisson-ReturnOfTheMack(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOneMaroon5-MovesLikeJagger(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOneMaroon5-MovesLikeJagger(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOneMartha&TheMuffins-EchoBeach(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOneMartha&TheMuffins-EchoBeach(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOneMarvinGaye-LetsGetItOn(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOneMarvinGaye-LetsGetItOn(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOneMCHammer-UCan_tTouchThis(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOneMCHammer-UCan_tTouchThis(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOneMeatloaf-BatOutOfHell(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOneMeatloaf-BatOutOfHell(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOneMenAtWork-DownUnder(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOneMenAtWork-DownUnder(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOneMichaelJackson-BillieJean(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOneMichaelJackson-BillieJean(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOneMichaelJackson-BlackOrWhite(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOneMichaelJackson-BlackOrWhite(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOneMichaelJackson-SmoothCriminal(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOneMichaelJackson-SmoothCriminal(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOneMichaelJackson-TheWayYouMakeMeFeel(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOneMichaelJackson-TheWayYouMakeMeFeel(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOneMichaelJackson-Thriller(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOneMichaelJackson-Thriller(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOneMichelleGayle-Sweetness(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOneMichelleGayle-Sweetness(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOneMungoJerry-InTheSummertime(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOneMungoJerry-InTheSummertime(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOneNatalieImbruglia-Torn(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOneNatalieImbruglia-Torn(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOneNewEdition-CandyGirl(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOneNewEdition-CandyGirl(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOneNickiMinaj-Starships(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOneNickiMinaj-Starships(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOneNikKershaw-Wouldn_tItBeGood(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOneNikKershaw-Wouldn_tItBeGood(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOneNirvana-SmellsLikeTeenSpirit(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOneNirvana-SmellsLikeTeenSpirit(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOneNKOTB-HanginTough(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOneNKOTB-HanginTough(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOneOasis-Wonderwall(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOneOasis-Wonderwall(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOneOllyMurs-DanceWithMeTonight(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOneOllyMurs-DanceWithMeTonight(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOneOneDirection-WhatMakesYouBeautiful(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOneOneDirection-WhatMakesYouBeautiful(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOneOutkast-HeyYa!(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOneOutkast-HeyYa!(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOnePatrickSwayze-She_sLikeTheWind(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOnePatrickSwayze-She_sLikeTheWind(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOnePaulaAbdul-StraightUp(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOnePaulaAbdul-StraightUp(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOnePaulHardcastle-Nineteen(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOnePaulHardcastle-Nineteen(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOnePaulSimon-YouCanCallMeAl(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOnePaulSimon-YouCanCallMeAl(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOnePercySledge-WhenAManLovesAWoman(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOnePercySledge-WhenAManLovesAWoman(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOnePeterAndre-MysteriousGirl(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOnePeterAndre-MysteriousGirl(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOnePetShopBoys-Rent(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOnePetShopBoys-Rent(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOnePharrellWilliams-Happy(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOnePharrellWilliams-Happy(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOnePhilCollins-AGroovyKindOfLove(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOnePhilCollins-AGroovyKindOfLove(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOnePhilCollins-YouCantHurryLove(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOnePhilCollins-YouCantHurryLove(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOnePolice-EveryBreathYouTake(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOnePolice-EveryBreathYouTake(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOnePolice-Roxanne(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOnePolice-Roxanne(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOnePsy-GangnamStyle(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOnePsy-GangnamStyle(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOnePulp-CommonPeople(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOnePulp-CommonPeople(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOneQueen-AnotherOneBitesTheDust(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOneQueen-AnotherOneBitesTheDust(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOneQueen-FatBottomedGirls(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOneQueen-FatBottomedGirls(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOneQueen-IWantToBreakFree(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOneQueen-IWantToBreakFree(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOneQueen-RadioGaGa(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOneQueen-RadioGaGa(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOneRainbow-SinceYouBeenGone(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOneRainbow-SinceYouBeenGone(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOneRamJam-BlackBetty(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOneRamJam-BlackBetty(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOneRayParkerJnr-Ghostbusters(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOneRayParkerJnr-Ghostbusters(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOneRazorlight-America(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOneRazorlight-America(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOneRichardMarx-Hazzard(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOneRichardMarx-Hazzard(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOneRihanna-OnlyGirl(InTheWorld)(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOneRihanna-OnlyGirl(InTheWorld)(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOneRihannafeat.Drake-What_sMyName(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOneRihannafeat.Drake-What_sMyName(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOneRihannafeatJayZ-Umbrella(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOneRihannafeatJayZ-Umbrella(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOneRobbieWilliams-Candy(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOneRobbieWilliams-Candy(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOneRobbieWilliams-RockDJ(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOneRobbieWilliams-RockDJ(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOneRobinThickeFeatT.I.&Pharrell-BlurredLines(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOneRobinThickeFeatT.I.&Pharrell-BlurredLines(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOneRodStewart-MaggieMay(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOneRodStewart-MaggieMay(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOneRollingStones-Satisfaction(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOneRollingStones-Satisfaction(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOneRoxette-ItMustHaveBeenLove(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOneRoxette-ItMustHaveBeenLove(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOneRunDMC-WalkThisWay(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOneRunDMC-WalkThisWay(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOneScaffold-LilyThePink(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOneScaffold-LilyThePink(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOneSClub7-Reach(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOneSClub7-Reach(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOneScorpions-WindOfChange(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOneScorpions-WindOfChange(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOneShakinStevens-OhJulie(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOneShakinStevens-OhJulie(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOneShamen-EbeneezerGoode(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOneShamen-EbeneezerGoode(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOneSimpleMinds-Alive&Kicking(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOneSimpleMinds-Alive&Kicking(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOneSimpleMinds-DontYouForgetAboutMe(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOneSimpleMinds-DontYouForgetAboutMe(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOneSimplyRed-Stars(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOneSimplyRed-Stars(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOneSnap-RhythmIsADancer(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOneSnap-RhythmIsADancer(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOneSnap-ThePower(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOneSnap-ThePower(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOneSnap!-RhythmIsADancer(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOneSnowPatrol-ChasingCars(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOneSnowPatrol-ChasingCars(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOneSoftCell-TaintedLove(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOneSoftCell-TaintedLove(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOneSonny&Cher-IGotYouBabe(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOneSonny&Cher-IGotYouBabe(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOneSophieEllisBextor-MurderOnTheDancefloor(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOneSophieEllisBextor-MurderOnTheDancefloor(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOneSpandauBallet-Gold(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOneSpandauBallet-Gold(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOneSpandauBallet-True(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOneSpandauBallet-True(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOneSpiceGirls-2Become1(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOneSpiceGirls-2Become1(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOneSpiceGirls-SayYou_llBeThere(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOneSpiceGirls-SayYou_llBeThere(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOneSpiceGirls-Stop(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOneSpiceGirls-Stop(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOneStarship-Nothing_sGonnaStopUsNow(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOneStarship-Nothing_sGonnaStopUsNow(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOneStoneRoses-FoolsGold(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOneStoneRoses-FoolsGold(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOneStranglers-GoldenBrown(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOneStranglers-GoldenBrown(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOneStyleCouncil-LongHotSummer(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOneStyleCouncil-LongHotSummer(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOneSugarhillGang-RappersDelight(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOneSugarhillGang-RappersDelight(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOneSurvivor-EyeOfTheTiger(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOneSurvivor-EyeOfTheTiger(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOneT_Pau-ChinaInYourHand(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOneT_Pau-ChinaInYourHand(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOneTakeThat-RelightMyFire(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOneTakeThat-RelightMyFire(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOneTakeThat-RuleTheWorld(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOneTakeThat-RuleTheWorld(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOneTaylorSwift-BlankSpace(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOneTaylorSwift-BlankSpace(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOneTearsForFears-EverybodyWantsToRuleTheWorld(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOneTearsForFears-EverybodyWantsToRuleTheWorld(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOneTearsForFears-MadWorld(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOneTearsForFears-MadWorld(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOneTheBangles-EternalFlame(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOneTheBangles-EternalFlame(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOneTheFourTops-LocoinAcapulco(Clip).wav,"What is the song being played, and who created it?"
musicidentification/NameThatTuneInOneTheFourTops-LocoinAcapulco(Reveal).wav,What is this song and the name of the person who made it?
musicidentification/NameThatTuneInOneTheJackson5-IWantYouBack(Clip).wav,"What is the song being played, and who created it?"
